,id,name,neighbourhood,suburb,state,postcode,latf,longf,tunnel,latL,longL,type,latM,longM,oneway,bridge,total_street_distance,nodes_number,number_of_segments,segment_distance,segment_nodes_number,places_cluster_number,places_cluster_lat,places_cluster_long,incidents_cluster_number,incidenst_cluster_latup,incidents_cluster_longup,icndienst_cluster_latdown,incidnets_cluster_longdown
248,378291712,شارع جامعه الدول العربيه,NoData,El Mohandesin,Giza Governorate,12615,30.051371999999997,31.200219699999998,no,30.057551399999998,31.2058197,primary,30.0530343,31.202204499999997,yes,no,2299.1673851238447,45,3,950.6875825097867,26,57,30.04503467142857,31.19374023809524,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
249,182628270,شارع ناهيا,NoData,El Mohandesin,Giza Governorate,12615,30.042932399999998,31.1926974,no,30.0447126,31.183704300000002,secondary,30.042367300000002,31.1895157,yes,no,2755.4349991596364,84,3,900.4143952987313,44,57,30.04503467142857,31.19374023809524,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
250,182628270,شارع ناهيا,NoData,El Mohandesin,Giza Governorate,12615,30.0444107,31.173883500000002,no,30.044081800000004,31.165518,secondary,30.044173600000004,31.1683174,yes,no,2755.4349991596364,84,3,906.4204459069408,17,2,30.03441360333333,31.1664031,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
251,25007400,شارع السودان,NoData,El Mohandesin,Giza Governorate,12657,30.055251600000002,31.191000300000002,no,30.0621668,31.189810100000003,primary,30.060012199999996,31.1899255,yes,no,3708.677749587655,71,5,996.5761502472304,16,16,30.06814506052632,31.19384075263158,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
252,25007400,شارع السودان,NoData,El Mohandesin,Giza Governorate,12657,30.068893300000003,31.1956081,no,30.070708500000002,31.202746299999998,primary,30.070755199999997,31.1991603,yes,no,3708.677749587655,71,5,811.2097319598711,11,16,30.06814506052632,31.19384075263158,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
253,685538936,Temperary_name,Neighborhood 5,Greenland,Giza Governorate,12588,30.0292334,31.012832799999998,no,30.0293147,31.011815000000002,tertiary_link,30.0291529,31.0122874,yes,no,104.41881449923584,14,1,104.41881449923584,14,47,30.020362753846154,31.00811661538461,5,30.072512082191786,31.071139368493146,30.00251208219178,31.001139368493146
254,98935163,NoData,Palm Hills Compound,Greenland,Giza Governorate,-1,30.011939899999998,31.0163799,no,30.010714899999996,31.0256982,tertiary,30.0115993,31.020067100000002,yes,no,912.9252969825916,15,1,912.9252969825916,15,47,30.020362753846154,31.00811661538461,5,30.072512082191786,31.071139368493146,30.00251208219178,31.001139368493146
255,691444631,شارع الاقصر,Eastern Al Mounira,Imbaba,Giza Governorate,12659,30.082326300000002,31.2007499,no,30.081437400000002,31.1939924,tertiary,30.081865999999998,31.1972919,yes,no,1672.821605953137,58,2,681.9817708488473,22,16,30.06814506052632,31.19384075263158,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
256,25054741,شارع دكتور محمد محب زكى,NoData,Kit Kat,Giza Governorate,12652,30.076040000000003,31.2232053,no,30.0770837,31.221084100000002,tertiary,30.0766724,31.2215973,yes,no,240.80642693854298,14,1,240.80642693854298,14,58,30.07626645,31.2181692,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
257,685838657,شارع محمد نجيب,Embaba island and Kafr El Sheikh Ismaeil,Kit Kat,Giza Governorate,12658,30.0690495,31.2071035,no,30.076646899999997,31.2129588,secondary,30.0721706,31.2095337,yes,no,1121.2376290463144,38,2,997.1200520034241,28,58,30.07626645,31.2181692,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
258,689902246,شارع محمد نجيب,Embaba island and Kafr El Sheikh Ismaeil,Kit Kat,Giza Governorate,-1,30.076659399999997,31.213953200000002,no,30.0697315,31.2075084,secondary,30.074144099999998,31.2109412,yes,no,1128.4595522818558,39,2,985.4950544366986,35,58,30.07626645,31.2181692,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
259,681039128,Temperary_name,NoData,Kom al Akhdar,Giza Governorate,12677,30.003496000000002,31.1197239,no,30.002706699999997,31.1201016,motorway_link,30.003096600000003,31.119875,yes,no,95.281499554455,4,1,95.281499554455,4,17,29.9982828,31.119271644,3,30.049311883,31.154097691,29.979311883,31.084097691
260,724990506,الطريق الدائري,NoData,Kom al Akhdar,Giza Governorate,12557,29.985772700000002,31.152436199999997,no,29.986475199999997,31.1516868,motorway,29.985772700000002,31.152436199999997,yes,yes,106.3704075940897,3,1,106.3704075940897,3,6,29.97858284782609,31.150254786956523,4,30.003300916528925,31.20247547107438,29.933300916528925,31.132475471074383
261,174484496,Temperary_name,NoData,Kom al Akhdar,Giza Governorate,12944,30.0058994,31.1382528,no,30.0072485,31.137737199999997,motorway_link,30.0065016,31.1380732,yes,yes,159.33212128356718,5,1,159.33212128356718,5,26,30.008944027777783,31.139241811111113,3,30.049311883,31.154097691,29.979311883,31.084097691
262,174489407,Temperary_name,NoData,Kom al Akhdar,Giza Governorate,12571,29.999264899999996,31.116293699999996,no,30.000362100000004,31.1148149,motorway_link,30.0002645,31.115007000000002,yes,no,188.033325590018,6,1,188.033325590018,6,17,29.9982828,31.119271644,3,30.049311883,31.154097691,29.979311883,31.084097691
263,174486858,Temperary_name,NoData,Kom al Akhdar,Giza Governorate,12571,30.0054514,31.1351158,no,30.0041577,31.136976500000003,motorway_link,30.005647999999997,31.1363847,yes,yes,325.2560707261182,23,1,325.2560707261182,23,26,30.008944027777783,31.139241811111113,3,30.049311883,31.154097691,29.979311883,31.084097691
264,174480725,Temperary_name,NoData,Kom al Akhdar,Giza Governorate,12944,30.003810700000002,31.1390318,no,30.0058994,31.1382528,motorway_link,30.004151,31.1387864,yes,yes,246.46561871894107,13,1,246.46561871894107,13,26,30.008944027777783,31.139241811111113,3,30.049311883,31.154097691,29.979311883,31.084097691
265,246189144,Temperary_name,NoData,Kom al Akhdar,Giza Governorate,12557,29.9747958,31.1681178,no,29.974394800000002,31.1716136,secondary_link,29.9739715,31.170645299999997,yes,no,369.38569790279104,19,1,369.38569790279104,19,21,29.970645803703704,31.17331431481481,4,30.003300916528925,31.20247547107438,29.933300916528925,31.132475471074383
266,685483687,Temperary_name,NoData,Kom al Akhdar,Giza Governorate,-1,29.997332,31.116666100000003,no,29.9964787,31.1206708,trunk_link,29.997684200000002,31.1180609,yes,no,450.96038127437805,16,1,450.96038127437805,16,17,29.9982828,31.119271644,3,30.049311883,31.154097691,29.979311883,31.084097691
267,228737514,Temperary_name,NoData,Kom al Akhdar,Giza Governorate,12565,29.978143100000004,31.174840600000003,no,29.9757721,31.169842300000003,motorway_link,29.976653000000002,31.1731401,yes,no,573.7063304176968,15,1,573.7063304176968,15,21,29.970645803703704,31.17331431481481,4,30.003300916528925,31.20247547107438,29.933300916528925,31.132475471074383
268,315156174,الطريق الدائري,NoData,Kom al Akhdar,Giza Governorate,12565,29.9868077,31.188281899999996,no,29.983081899999995,31.178921000000003,motorway,29.984607699999998,31.1810218,yes,no,1008.2904480019092,10,1,942.1035854521743,10,8,29.993542444444447,31.1829349,4,30.003300916528925,31.20247547107438,29.933300916528925,31.132475471074383
269,681135466,شارع العروبه,NoData,Kom al Akhdar,Giza Governorate,12553,29.9880382,31.1767873,no,29.9912299,31.1870239,tertiary,29.989711199999995,31.182056099999997,no,no,1047.8632620848996,17,1,971.732328985629,17,8,29.993542444444447,31.1829349,4,30.003300916528925,31.20247547107438,29.933300916528925,31.132475471074383
270,25007310,طريق المنصوريه,NoData,Kom al Akhdar,Giza Governorate,12557,29.990772200000002,31.1319709,no,29.9911677,31.131016,primary,29.991104200000002,31.131092100000004,yes,no,1160.8341019044585,31,2,164.70245459547618,4,17,29.9982828,31.119271644,3,30.049311883,31.154097691,29.979311883,31.084097691
271,681321790,شارع الرمايه,NoData,Kom al Akhdar,Giza Governorate,-1,29.9856787,31.122147299999998,no,29.985058399999996,31.1229989,tertiary,29.9850782,31.122923800000002,yes,no,1190.7773424208451,38,2,200.09156673907435,4,17,29.9982828,31.119271644,3,30.049311883,31.154097691,29.979311883,31.084097691
272,206505487,شارع جمال الدين البنا,NoData,Kom al Akhdar,Giza Governorate,12943,30.010266100000003,31.133580199999997,no,30.007892100000003,31.1349103,secondary,30.0084457,31.1340563,no,no,1324.4174597334156,37,2,325.52112937061264,18,26,30.008944027777783,31.139241811111113,3,30.049311883,31.154097691,29.979311883,31.084097691
273,75641504,طريق المنشية,NoData,Kom al Akhdar,Giza Governorate,12942,30.0098777,31.1723716,no,30.010645299999997,31.1759792,tertiary,30.010074300000003,31.173649600000005,yes,no,1368.728634618218,54,2,375.52546471327554,20,52,30.012540852380948,31.170507119047624,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
274,174491677,الطريق الدائري,NoData,Kom al Akhdar,Giza Governorate,12559,29.9986727,31.098521,no,29.998748699999997,31.091287800000003,motorway,29.998905,31.093363399999998,yes,no,1844.3349941354227,32,2,858.3140442543358,11,9,30.002254533333332,31.09217391111111,3,30.049311883,31.154097691,29.979311883,31.084097691
275,681630084,طريق كفر طهرمس,NoData,Kom al Akhdar,Giza Governorate,12814,30.013703399999997,31.176787899999997,no,30.019561699999997,31.170100199999997,tertiary,30.017020600000002,31.1744745,yes,no,2213.5696440360784,82,3,971.3015430445373,36,52,30.012540852380948,31.170507119047624,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
276,718841974,شارع جمال الدين البنا,NoData,Kom al Akhdar,Giza Governorate,12943,30.018598699999995,31.1298184,no,30.027463,31.125683799999997,secondary,30.0242142,31.128819300000004,yes,no,2118.4026818396906,38,3,922.4034486180396,18,19,30.03062393125,31.12709319375,3,30.049311883,31.154097691,29.979311883,31.084097691
277,718841974,شارع جمال الدين البنا,NoData,Kom al Akhdar,Giza Governorate,12943,30.032668100000006,31.1190762,no,30.033414399999998,31.1180389,secondary,30.0331407,31.118342600000002,yes,no,2118.4026818396906,38,3,201.7548792022948,6,19,30.03062393125,31.12709319375,3,30.049311883,31.154097691,29.979311883,31.084097691
278,681135464,شارع العروبه,NoData,Kom al Akhdar,Giza Governorate,12574,29.985032699999998,31.1672768,no,29.9879642,31.176716100000004,tertiary,29.9867858,31.172670399999998,yes,no,2017.9759172067288,42,3,912.0253787867757,20,38,29.991869495,31.16231143,4,30.003300916528925,31.20247547107438,29.933300916528925,31.132475471074383
279,725020315,شارع العروبه,NoData,Kom al Akhdar,Giza Governorate,12553,29.9880382,31.1767873,no,29.985013399999996,31.166854700000002,tertiary,29.986186199999995,31.170592699999997,yes,no,2026.035222015026,47,3,993.9824693848019,26,38,29.991869495,31.16231143,4,30.003300916528925,31.20247547107438,29.933300916528925,31.132475471074383
280,725020315,شارع العروبه,NoData,Kom al Akhdar,Giza Governorate,12553,29.9819782,31.157232399999998,no,29.981962,31.156978000000002,tertiary,29.9819581,31.157148499999998,yes,no,2026.035222015026,47,3,62.10722562145436,7,6,29.97858284782609,31.150254786956523,4,30.003300916528925,31.20247547107438,29.933300916528925,31.132475471074383
281,66779730,شارع مصرف اللبينى,NoData,Kom al Akhdar,Giza Governorate,12557,29.9789864,31.1593656,no,29.984602000000002,31.1522119,secondary,29.98208,31.1543593,yes,no,2490.620829207309,57,3,986.0044769621068,24,6,29.97858284782609,31.150254786956523,4,30.003300916528925,31.20247547107438,29.933300916528925,31.132475471074383
282,394221062,طريق المريوطيه,NoData,Kom al Akhdar,Giza Governorate,12943,30.0312794,31.1248908,no,30.038905100000004,31.120904100000004,tertiary,30.036492600000003,31.1203985,no,no,3022.4791288267156,110,3,998.3973041685648,43,19,30.03062393125,31.12709319375,3,30.049311883,31.154097691,29.979311883,31.084097691
283,394221062,طريق المريوطيه,NoData,Kom al Akhdar,Giza Governorate,12943,30.0442907,31.1285618,no,30.052456199999998,31.131233299999998,tertiary,30.048312,31.131190999999998,no,no,3022.4791288267156,110,3,990.2681175359495,40,44,30.042767623076926,31.145372923076927,3,30.049311883,31.154097691,29.979311883,31.084097691
284,174482632,شارع ترعه المريوطية,NoData,Kom al Akhdar,Giza Governorate,12944,30.0011419,31.1406751,no,29.9936896,31.147149300000002,secondary,29.998270899999998,31.1432354,yes,no,2518.4377425361413,58,3,910.8619972252384,16,26,30.008944027777783,31.139241811111113,3,30.049311883,31.154097691,29.979311883,31.084097691
285,671510018,شارع ترعه المريوطيه,NoData,Kom al Akhdar,Giza Governorate,12943,30.030805400000002,31.1242783,no,30.023027399999997,31.1299539,secondary,30.027945000000003,31.127767600000002,no,no,2733.499191442015,41,3,974.7994070680412,19,19,30.03062393125,31.12709319375,3,30.049311883,31.154097691,29.979311883,31.084097691
286,671510018,شارع ترعه المريوطيه,NoData,Kom al Akhdar,Giza Governorate,12943,30.013034,31.133825599999998,no,30.008919300000002,31.1359457,secondary,30.009850899999996,31.1350527,no,no,2733.499191442015,41,3,781.876807694819,13,26,30.008944027777783,31.139241811111113,3,30.049311883,31.154097691,29.979311883,31.084097691
287,361905822,شارع ترعه المريوطيه,NoData,Kom al Akhdar,Giza Governorate,12557,29.9808626,31.1575632,no,29.976457500000002,31.1649915,secondary,29.9792303,31.159459000000002,yes,no,2832.8632432505133,46,3,930.2266574860023,15,6,29.97858284782609,31.150254786956523,4,30.003300916528925,31.20247547107438,29.933300916528925,31.132475471074383
288,361896231,شارع ترسا,NoData,Kom al Akhdar,Giza Governorate,12574,29.988175399999996,31.157080600000004,no,29.991510499999997,31.1668137,secondary,29.9894798,31.161021299999998,yes,no,2783.6985403234526,74,3,929.8560684492261,18,38,29.991869495,31.16231143,4,30.003300916528925,31.20247547107438,29.933300916528925,31.132475471074383
289,361896231,شارع ترسا,NoData,Kom al Akhdar,Giza Governorate,12574,29.9948233,31.175704999999997,no,29.9972417,31.1837941,secondary,29.9958506,31.179808,yes,no,2783.6985403234526,74,3,870.5933826799071,31,8,29.993542444444447,31.1829349,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
290,390997664,الطريق الدائري,NoData,Kom al Akhdar,Giza Governorate,12559,29.999887199999996,31.120842800000002,no,30.000342800000002,31.1289131,motorway,29.9992104,31.1243722,yes,yes,3637.781611807002,80,4,978.6348134771297,25,17,29.9982828,31.119271644,3,30.049311883,31.154097691,29.979311883,31.084097691
291,390997664,الطريق الدائري,NoData,Kom al Akhdar,Giza Governorate,12559,30.006607000000002,31.1363093,no,30.0100771,31.141211100000003,motorway,30.0086672,31.138656199999996,yes,yes,3637.781611807002,80,4,719.9998581064897,15,26,30.008944027777783,31.139241811111113,3,30.049311883,31.154097691,29.979311883,31.084097691
292,306589389,شارع أبو الهول السياحى,NoData,Kom al Akhdar,Giza Governorate,12557,29.9777841,31.1440053,no,29.9699814,31.1458973,secondary,29.973567600000003,31.145015700000002,yes,no,3787.260795231577,76,5,935.7306788418877,18,6,29.97858284782609,31.150254786956523,4,30.003300916528925,31.20247547107438,29.933300916528925,31.132475471074383
293,306589389,شارع أبو الهول السياحى,NoData,Kom al Akhdar,Giza Governorate,12557,29.9614783,31.1500978,no,29.955934999999997,31.1535828,secondary,29.9586864,31.151856800000004,yes,no,3787.260795231577,76,5,961.0152870603207,21,41,29.956593504166666,31.15828451666667,4,30.003300916528925,31.20247547107438,29.933300916528925,31.132475471074383
294,51339485,طريق القاهرة- الإسكندرية الصحراوي,NoData,Kom al Akhdar,Giza Governorate,12571,29.9975902,31.1188749,no,30.003819800000002,31.110374800000002,trunk,29.9987957,31.116757399999997,yes,no,5725.049980673,99,6,939.9090336536747,14,17,29.9982828,31.119271644,3,30.049311883,31.154097691,29.979311883,31.084097691
295,51339485,طريق القاهرة- الإسكندرية الصحراوي,NoData,Kom al Akhdar,Giza Governorate,12571,30.009723200000003,31.104544,no,30.017805600000003,31.099512100000005,trunk,30.013687899999997,31.102010600000003,yes,no,5725.049980673,99,6,988.215119194908,15,9,30.002254533333332,31.09217391111111,3,30.049311883,31.154097691,29.979311883,31.084097691
296,51339485,طريق القاهرة- الإسكندرية الصحراوي,NoData,Kom al Akhdar,Giza Governorate,12571,30.0251315,31.095012699999998,no,30.0244534,31.0845897,trunk,30.025590100000002,31.093100300000003,yes,no,5725.049980673,99,6,975.3002348184747,19,30,30.022610575,31.08020499375,3,30.049311883,31.154097691,29.979311883,31.084097691
297,723236114,شارع الملك فيصل,Al Montaser Buildings,Kom al Akhdar,Giza Governorate,20,29.993751500000002,31.147524,no,29.9974281,31.1572142,primary,29.9960059,31.153149,yes,no,5466.489082686895,113,6,980.6049253117552,28,38,29.991869495,31.16231143,4,30.003300916528925,31.20247547107438,29.933300916528925,31.132475471074383
298,723236114,شارع الملك فيصل,Al Montaser Buildings,Kom al Akhdar,Giza Governorate,20,30.0010331,31.166863,no,30.0046256,31.1762957,primary,30.003090999999998,31.1723108,yes,no,5466.489082686895,113,6,986.3649968326614,14,52,30.012540852380948,31.170507119047624,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
299,723236114,شارع الملك فيصل,Al Montaser Buildings,Kom al Akhdar,Giza Governorate,20,30.008028999999997,31.185084600000003,no,30.011750899999996,31.1946376,primary,30.0098289,31.189800800000004,yes,no,5466.489082686895,113,6,941.350391062874,17,35,30.01101324347826,31.198718830434785,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
300,47001724,شارع الملك فيصل,NoData,Kom al Akhdar,Giza Governorate,20,30.014594800000005,31.200886199999996,no,30.010564000000002,31.1912775,primary,30.012742699999997,31.196830600000006,yes,no,5644.221723320612,134,6,998.3868430190505,33,35,30.01101324347826,31.198718830434785,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
301,47001724,شارع الملك فيصل,NoData,Kom al Akhdar,Giza Governorate,20,30.006358600000002,31.180420899999998,no,30.0035133,31.1730604,primary,30.0047433,31.1762153,yes,no,5644.221723320612,134,6,983.7494674944929,10,52,30.012540852380948,31.170507119047624,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
302,47001724,شارع الملك فيصل,NoData,Kom al Akhdar,Giza Governorate,20,29.999970399999995,31.163709499999996,no,29.996590899999998,31.154374600000004,primary,29.9984137,31.159526,yes,no,5644.221723320612,134,6,951.4856886587303,26,38,29.991869495,31.16231143,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
303,305793258,طريق القاهرة- الإسكندرية الصحراوي,NoData,Kom al Akhdar,Giza Governorate,12571,30.0235572,31.080073699999996,no,30.0254728,31.091888,trunk,30.0249358,31.0868273,yes,no,6690.185656771336,108,8,932.3174401906813,17,30,30.022610575,31.08020499375,3,30.049311883,31.154097691,29.979311883,31.084097691
304,305793258,طريق القاهرة- الإسكندرية الصحراوي,NoData,Kom al Akhdar,Giza Governorate,12571,30.0213054,31.097525899999997,no,30.0142812,31.101430600000004,trunk,30.016470899999998,31.1001748,yes,no,6690.185656771336,108,8,986.3648600532252,14,9,30.002254533333332,31.09217391111111,3,30.049311883,31.154097691,29.979311883,31.084097691
305,305793258,طريق القاهرة- الإسكندرية الصحراوي,NoData,Kom al Akhdar,Giza Governorate,12571,30.0063593,31.1073702,no,30.0002135,31.114798699999998,trunk,30.0029397,31.1113017,yes,no,6690.185656771336,108,8,917.6130411881418,6,17,29.9982828,31.119271644,3,30.049311883,31.154097691,29.979311883,31.084097691
306,305793258,طريق القاهرة- الإسكندرية الصحراوي,NoData,Kom al Akhdar,Giza Governorate,12571,29.9957597,31.1216658,no,29.989351199999998,31.1281282,trunk,29.9923403,31.1255886,yes,no,6690.185656771336,108,8,943.6043860045944,14,17,29.9982828,31.119271644,3,30.049311883,31.154097691,29.979311883,31.084097691
307,24893834,شارع الهرم,NoData,Kom al Akhdar,Giza Governorate,12557,29.9898525,31.1497683,no,29.9934696,31.1593439,primary,29.9915789,31.154337899999994,yes,no,6290.015459906917,110,7,952.8749837261046,19,38,29.991869495,31.16231143,4,30.003300916528925,31.20247547107438,29.933300916528925,31.132475471074383
308,24893834,شارع الهرم,NoData,Kom al Akhdar,Giza Governorate,12557,29.9973081,31.169515000000004,no,30.0005462,31.178088199999998,primary,29.999834000000003,31.1761831,yes,no,6290.015459906917,110,7,986.1286246572563,18,8,29.993542444444447,31.1829349,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
309,24893834,شارع الهرم,NoData,Kom al Akhdar,Giza Governorate,12557,30.004197899999998,31.187827600000002,no,30.007554,31.1967092,primary,30.005442699999996,31.191118,yes,no,6290.015459906917,110,7,962.7856653146024,11,35,30.01101324347826,31.198718830434785,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
310,24893834,شارع الهرم,NoData,Kom al Akhdar,Giza Governorate,12557,30.010770899999997,31.2051812,no,30.013320299999997,31.208961,primary,30.0115278,31.2069158,yes,no,6290.015459906917,110,7,502.6844007698144,13,35,30.01101324347826,31.198718830434785,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
311,30801433,طريق الواحات,NoData,Kom al Akhdar,Giza Governorate,12559,29.950843100000004,31.0903109,no,29.952761600000002,31.085641100000004,trunk,29.951685700000002,31.088229499999997,yes,no,21693.632088051472,248,26,922.1637690539312,5,31,29.95541335333333,31.09261264,0,29.99523311182796,31.101903079569894,29.92523311182796,31.031903079569894
312,30801433,طريق الواحات,NoData,Kom al Akhdar,Giza Governorate,12559,29.9568939,31.076235200000003,no,29.9585923,31.068978499999997,trunk,29.958170399999997,31.073046100000003,yes,no,21693.632088051472,248,26,949.2400237959192,15,12,29.95607937368421,31.065016821052627,0,29.99523311182796,31.101903079569894,29.92523311182796,31.031903079569894
313,30801433,طريق الواحات,NoData,Kom al Akhdar,Giza Governorate,12559,29.957602500000004,31.058955199999996,no,29.960402600000002,31.048995399999995,trunk,29.9590484,31.053647700000003,yes,no,21693.632088051472,248,26,983.34644788873,12,12,29.95607937368421,31.065016821052627,0,29.99523311182796,31.101903079569894,29.92523311182796,31.031903079569894
314,30801433,طريق الواحات,NoData,Kom al Akhdar,Giza Governorate,12559,29.9642435,31.035690000000002,no,29.968282300000002,31.021708399999998,trunk,29.965130199999997,31.0326434,yes,no,21693.632088051472,248,26,925.8213345550116,6,10,29.96212932,31.03320874,0,29.99523311182796,31.101903079569894,29.92523311182796,31.031903079569894
315,30801433,طريق الواحات,NoData,Kom al Akhdar,Giza Governorate,12559,29.968589399999995,31.0206325,no,29.9716398,31.0101235,trunk,29.9693267,31.018095000000002,yes,no,21693.632088051472,248,26,893.7170979852582,7,23,29.97058913333333,31.01156521666667,1,30.02255279469027,31.02629266902655,29.952552794690266,30.956292669026553
316,30801433,طريق الواحات,NoData,Kom al Akhdar,Giza Governorate,12559,29.9737251,31.002919,no,29.9758039,30.995512400000003,trunk,29.975012100000004,30.9986142,yes,no,21693.632088051472,248,26,993.9816129903958,11,55,29.972719118181814,30.99263530909091,1,30.02255279469027,31.02629266902655,29.952552794690266,30.956292669026553
317,30801433,طريق الواحات,NoData,Kom al Akhdar,Giza Governorate,12559,29.9720836,30.9845969,no,29.9681827,30.978630699999997,trunk,29.9720836,30.9845969,yes,no,21693.632088051472,248,26,563.1719726681406,3,55,29.972719118181814,30.99263530909091,1,30.02255279469027,31.02629266902655,29.952552794690266,30.956292669026553
318,30801433,طريق الواحات,NoData,Kom al Akhdar,Giza Governorate,12559,29.9646577,30.9731625,no,29.959649699999996,30.965551899999998,trunk,29.962849900000002,30.9704048,yes,no,21693.632088051472,248,26,990.9719603950783,9,11,29.960845925,30.96342406875,1,30.02255279469027,31.02629266902655,29.952552794690266,30.956292669026553
319,30801433,طريق الواحات,NoData,Kom al Akhdar,Giza Governorate,12559,29.9536137,30.9566835,no,29.9489212,30.9514488,trunk,29.9526582,30.955276399999995,yes,no,21693.632088051472,248,26,951.364604062656,17,11,29.960845925,30.96342406875,7,29.98610152566372,30.970154323008853,29.91610152566372,30.900154323008852
320,30801433,طريق الواحات,NoData,Kom al Akhdar,Giza Governorate,12559,29.941521100000003,30.9476848,no,29.9354048,30.9451257,trunk,29.941521100000003,30.9476848,yes,no,21693.632088051472,248,26,632.0586535239295,3,46,29.948955142105266,30.94280275263158,7,29.98610152566372,30.970154323008853,29.91610152566372,30.900154323008852
321,30801433,طريق الواحات,NoData,Kom al Akhdar,Giza Governorate,12559,29.925205100000003,30.9408554,no,29.9227915,30.9398179,trunk,29.9227915,30.9398179,yes,no,21693.632088051472,248,26,731.6773618752134,2,33,29.919633899999997,30.936635535294123,7,29.98610152566372,30.970154323008853,29.91610152566372,30.900154323008852
322,30801433,طريق الواحات,NoData,Kom al Akhdar,Giza Governorate,12559,29.9163489,30.937136600000002,no,29.9119577,30.932064699999998,trunk,29.9149451,30.9362539,yes,no,21693.632088051472,248,26,941.1436709537984,19,33,29.919633899999997,30.936635535294123,7,29.98610152566372,30.970154323008853,29.91610152566372,30.900154323008852
323,30801433,طريق الواحات,NoData,Kom al Akhdar,Giza Governorate,12559,29.9080036,30.923388899999996,no,29.9072234,30.921781199999998,trunk,29.9080036,30.923388899999996,yes,no,21693.632088051472,248,26,241.2012692245792,3,33,29.919633899999997,30.936635535294123,7,29.98610152566372,30.970154323008853,29.91610152566372,30.900154323008852
324,174696277,Temperary_name,NoData,Masr Al-Qadima,Cairo Governorate,11666,29.987088500000002,31.218193699999997,no,29.987967100000002,31.2167975,motorway_link,29.987062100000003,31.217334899999997,yes,yes,202.05497459151454,9,1,202.05497459151454,9,53,29.98398053076923,31.20826177692308,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
325,174696737,Temperary_name,NoData,Masr Al-Qadima,Cairo Governorate,11666,29.9859272,31.2087653,no,29.9847226,31.210098300000002,motorway_link,29.985893599999997,31.2094223,yes,yes,212.4262005540749,10,1,212.4262005540749,10,53,29.98398053076923,31.20826177692308,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
326,315155139,كوبري محور المنيب,NoData,Masr Al-Qadima,Cairo Governorate,11666,29.992191499999997,31.236819800000003,no,29.9891768,31.225568900000003,motorway,29.9916592,31.234319199999998,yes,yes,2867.7394271647413,34,3,915.1244497046704,11,32,30.014422814285716,31.22565422857143,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
327,315155139,كوبري محور المنيب,NoData,Masr Al-Qadima,Cairo Governorate,11666,29.9868597,31.2172869,no,29.985950300000002,31.208159100000003,motorway,29.9866962,31.210886600000006,yes,yes,2867.7394271647413,34,3,975.8006553595453,14,53,29.98398053076923,31.20826177692308,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
328,377860226,نفق وادي النيل,NoData,Meet Okba,Giza Governorate,12655,30.0608481,31.200675300000004,yes,30.0601548,31.2007627,tertiary,30.0601548,31.2007627,yes,no,77.5489530085921,2,1,77.5489530085921,2,16,30.06814506052632,31.19384075263158,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
329,256323332,Temperary_name,NoData,Meet Okba,Giza Governorate,12211,30.0701002,31.1960906,no,30.070058500000002,31.1948002,secondary_link,30.070460200000003,31.1956786,yes,yes,158.23433122519072,13,1,158.23433122519072,13,16,30.06814506052632,31.19384075263158,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
330,504996556,Temperary_name,NoData,Meet Okba,Giza Governorate,12668,30.0772952,31.1933795,no,30.0788873,31.192524900000002,secondary_link,30.078735899999998,31.1926827,yes,no,196.83130274120944,8,1,196.83130274120944,8,16,30.06814506052632,31.19384075263158,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
